phase,experiment_type,experiment_name,field_type,start_position,planning_depth,num_iterations,timeout,ucb1_c,parallel,discount_factor,entropy_reduction,final_mse,coverage_end,avg_planning_time_per_step
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep12,Gaussian,corner,5,50,10.0,1.4,8,0.8,134636.20114603534,0.0395875,0.98046875,0.4286868238449097
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep13,Gaussian,corner,5,50,10.0,1.4,8,0.8,142547.61701465776,0.02645,0.9921875,0.425354585647583
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep14,Gaussian,corner,5,50,10.0,1.4,8,0.8,137053.31281090435,0.03783125,0.9921875,0.41909929513931277
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep15,Gaussian,corner,5,50,10.0,1.4,8,0.8,140314.03165554273,0.02983125,1.0,0.44120163679122926
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep16,Gaussian,corner,5,50,10.0,1.4,8,0.8,142331.8664141905,0.0282875,1.0,0.4322231698036194
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep17,Gaussian,corner,5,50,10.0,1.4,8,0.8,140539.10432915454,0.02925,1.0,0.43131571531295776
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep18,Gaussian,corner,5,50,10.0,1.4,8,0.8,142752.62454305316,0.027725,1.0,0.43426416158676145
phase_3_time_horizon,short_term,short_term_Gaussian_corner_rep19,Gaussian,corner,5,50,10.0,1.4,8,0.8,136067.5442839617,0.04129375,1.0,0.43221059560775754
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep0,Gaussian,edge,5,50,10.0,1.4,8,0.8,140352.26828687938,0.02826875,1.0,0.43111889123916625
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep1,Gaussian,edge,5,50,10.0,1.4,8,0.8,137069.8247082838,0.0375625,1.0,0.4536294174194336
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep2,Gaussian,edge,5,50,10.0,1.4,8,0.8,134974.80807629364,0.0366875,0.99609375,0.43632341861724855
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep3,Gaussian,edge,5,50,10.0,1.4,8,0.8,127708.52586890917,0.0422625,0.95703125,0.4254298210144043
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep4,Gaussian,edge,5,50,10.0,1.4,8,0.8,139821.5760317175,0.02700625,0.9921875,0.4337427616119385
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep5,Gaussian,edge,5,50,10.0,1.4,8,0.8,135153.2342037099,0.0421375,0.95703125,0.4419601559638977
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep6,Gaussian,edge,5,50,10.0,1.4,8,0.8,142143.75872075214,0.02466875,0.99609375,0.40185497999191283
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep7,Gaussian,edge,5,50,10.0,1.4,8,0.8,139955.82338972512,0.0301875,1.0,0.4186979269981384
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep8,Gaussian,edge,5,50,10.0,1.4,8,0.8,145105.10724176327,0.02205625,1.0,0.4209873628616333
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep9,Gaussian,edge,5,50,10.0,1.4,8,0.8,134693.31633513438,0.0396375,0.99609375,0.44620585680007935
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep10,Gaussian,edge,5,50,10.0,1.4,8,0.8,138713.35552807816,0.03116875,1.0,0.43099684715270997
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep11,Gaussian,edge,5,50,10.0,1.4,8,0.8,143842.3036603267,0.023775,1.0,0.44955307245254517
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep12,Gaussian,edge,5,50,10.0,1.4,8,0.8,143953.14755562748,0.0223,0.99609375,0.42867752552032473
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep13,Gaussian,edge,5,50,10.0,1.4,8,0.8,140606.8661152164,0.02686875,1.0,0.41882001638412475
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep14,Gaussian,edge,5,50,10.0,1.4,8,0.8,144464.53414647075,0.0215125,1.0,0.43727583169937134
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep15,Gaussian,edge,5,50,10.0,1.4,8,0.8,142502.47570837341,0.0267375,1.0,0.4472657537460327
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep16,Gaussian,edge,5,50,10.0,1.4,8,0.8,132665.90281730294,0.0422625,1.0,0.4341982579231262
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep17,Gaussian,edge,5,50,10.0,1.4,8,0.8,129223.00127205988,0.054175,0.9375,0.43883211851119996
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep18,Gaussian,edge,5,50,10.0,1.4,8,0.8,136365.23027402148,0.0376375,0.99609375,0.4361598563194275
phase_3_time_horizon,short_term,short_term_Gaussian_edge_rep19,Gaussian,edge,5,50,10.0,1.4,8,0.8,142830.06528563387,0.02383125,1.0,0.4293680214881897
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep0,Gaussian,corner,8,75,15.0,1.4,8,0.95,135178.36387351176,0.0400875,0.98828125,0.9874293661117554
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep1,Gaussian,corner,8,75,15.0,1.4,8,0.95,120688.94158074947,0.0455125,0.9140625,0.9570696687698365
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep2,Gaussian,corner,8,75,15.0,1.4,8,0.95,127252.919095951,0.0580375,0.9453125,1.000777976512909
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep3,Gaussian,corner,8,75,15.0,1.4,8,0.95,129707.92422040045,0.04048125,0.94921875,0.9990776777267456
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep4,Gaussian,corner,8,75,15.0,1.4,8,0.95,140018.70677371143,0.0311375,1.0,0.9834351181983948
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep5,Gaussian,corner,8,75,15.0,1.4,8,0.95,134783.98472490444,0.0505875,0.98828125,0.983753216266632
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep6,Gaussian,corner,8,75,15.0,1.4,8,0.95,132360.28667077763,0.04880625,0.953125,0.9922687339782715
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep7,Gaussian,corner,8,75,15.0,1.4,8,0.95,138249.1940943659,0.0384,1.0,0.9878472614288331
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep8,Gaussian,corner,8,75,15.0,1.4,8,0.95,124872.00677337423,0.06025,0.9609375,0.9846858334541321
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep9,Gaussian,corner,8,75,15.0,1.4,8,0.95,126950.16995617005,0.03285625,0.91796875,0.9524719595909119
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep10,Gaussian,corner,8,75,15.0,1.4,8,0.95,135186.0712547042,0.0382125,0.98828125,0.9490019321441651
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep11,Gaussian,corner,8,75,15.0,1.4,8,0.95,136434.60468316436,0.03156875,0.98828125,0.9756126809120178
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep12,Gaussian,corner,8,75,15.0,1.4,8,0.95,133951.04152076415,0.03844375,0.98828125,0.9322653436660766
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep13,Gaussian,corner,8,75,15.0,1.4,8,0.95,129052.36967993913,0.0338125,0.9296875,0.972967939376831
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep14,Gaussian,corner,8,75,15.0,1.4,8,0.95,129940.73832898031,0.04408125,0.96484375,1.0017928194999695
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep15,Gaussian,corner,8,75,15.0,1.4,8,0.95,126573.41694410419,0.04,0.9453125,1.0051068997383117
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep16,Gaussian,corner,8,75,15.0,1.4,8,0.95,139969.2804959933,0.0326875,1.0,1.016120195388794
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep17,Gaussian,corner,8,75,15.0,1.4,8,0.95,141120.27161772735,0.0284375,1.0,0.9767370557785034
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep18,Gaussian,corner,8,75,15.0,1.4,8,0.95,138947.2620188886,0.03441875,0.99609375,1.009490625858307
phase_3_time_horizon,medium_term,medium_term_Gaussian_corner_rep19,Gaussian,corner,8,75,15.0,1.4,8,0.95,135097.4484297428,0.03045,0.96875,0.943795166015625
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep0,Gaussian,edge,8,75,15.0,1.4,8,0.95,141897.94113329996,0.02459375,0.9921875,0.9360697531700134
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep1,Gaussian,edge,8,75,15.0,1.4,8,0.95,124172.64810442572,0.0788375,0.89453125,0.9587914061546325
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep2,Gaussian,edge,8,75,15.0,1.4,8,0.95,128599.9713394586,0.0463125,0.97265625,0.9943981695175171
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep3,Gaussian,edge,8,75,15.0,1.4,8,0.95,126341.13589101547,0.048575,0.97265625,1.0080962181091309
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep4,Gaussian,edge,8,75,15.0,1.4,8,0.95,135500.58225081168,0.03518125,1.0,0.9585064601898193
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep5,Gaussian,edge,8,75,15.0,1.4,8,0.95,131826.65200063435,0.04955625,0.9609375,1.0006680011749267
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep6,Gaussian,edge,8,75,15.0,1.4,8,0.95,133188.15133897797,0.0445625,0.98046875,0.9753492879867554
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep7,Gaussian,edge,8,75,15.0,1.4,8,0.95,128228.64760509612,0.04864375,0.9375,0.9759022450447082
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep8,Gaussian,edge,8,75,15.0,1.4,8,0.95,134645.7010155511,0.02805625,0.9609375,0.9437385368347168
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep9,Gaussian,edge,8,75,15.0,1.4,8,0.95,123567.71488542721,0.0673625,0.93359375,0.9952808427810669
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep10,Gaussian,edge,8,75,15.0,1.4,8,0.95,122067.27959554599,0.03995,0.921875,0.9697362780570984
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep11,Gaussian,edge,8,75,15.0,1.4,8,0.95,131720.95021175788,0.0478375,1.0,1.0154685521125792
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep12,Gaussian,edge,8,75,15.0,1.4,8,0.95,135075.1017901203,0.040575,1.0,0.9723521494865417
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep13,Gaussian,edge,8,75,15.0,1.4,8,0.95,132455.68688785442,0.042675,0.9921875,1.007906458377838
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep14,Gaussian,edge,8,75,15.0,1.4,8,0.95,129675.6540022272,0.04478125,0.95703125,0.9629729080200196
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep15,Gaussian,edge,8,75,15.0,1.4,8,0.95,125494.89921794819,0.03505,0.9296875,0.995673143863678
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep16,Gaussian,edge,8,75,15.0,1.4,8,0.95,139664.44312875063,0.0268375,0.9921875,0.953744707107544
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep17,Gaussian,edge,8,75,15.0,1.4,8,0.95,121115.31738373188,0.06851875,0.8984375,1.0528862285614013
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep18,Gaussian,edge,8,75,15.0,1.4,8,0.95,138490.57188400274,0.0264875,0.984375,0.9431935214996338
phase_3_time_horizon,medium_term,medium_term_Gaussian_edge_rep19,Gaussian,edge,8,75,15.0,1.4,8,0.95,131242.90326198254,0.04530625,0.94921875,0.9771355438232422
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep0,Gaussian,corner,10,100,20.0,1.4,8,1.0,134488.36103663,0.04236875,1.0,1.581782305240631
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep1,Gaussian,corner,10,100,20.0,1.4,8,1.0,128487.30987922288,0.05741875,0.93359375,1.6238391256332398
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep2,Gaussian,corner,10,100,20.0,1.4,8,1.0,119605.57434314009,0.0550375,0.89453125,1.5766133260726929
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep3,Gaussian,corner,10,100,20.0,1.4,8,1.0,128497.27740063882,0.04690625,0.96875,1.5855249547958374
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep4,Gaussian,corner,10,100,20.0,1.4,8,1.0,134097.6821038313,0.0331875,0.96484375,1.5543334579467774
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep5,Gaussian,corner,10,100,20.0,1.4,8,1.0,130514.42716592623,0.0391375,0.9765625,1.5350809144973754
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep6,Gaussian,corner,10,100,20.0,1.4,8,1.0,126590.82969028156,0.03896875,0.9375,1.5139575457572938
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep7,Gaussian,corner,10,100,20.0,1.4,8,1.0,125463.54519379533,0.055425,0.97265625,1.5658436369895936
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep8,Gaussian,corner,10,100,20.0,1.4,8,1.0,126576.43432991549,0.0627,0.9609375,1.6476158952713014
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep9,Gaussian,corner,10,100,20.0,1.4,8,1.0,134482.7959771171,0.04251875,0.984375,1.5558996081352234
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep10,Gaussian,corner,10,100,20.0,1.4,8,1.0,136893.5989928391,0.030325,0.984375,1.5764472770690918
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep11,Gaussian,corner,10,100,20.0,1.4,8,1.0,131853.69587078455,0.03514375,0.97265625,1.609167058467865
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep12,Gaussian,corner,10,100,20.0,1.4,8,1.0,132346.72507008602,0.0532875,0.9921875,1.5750215291976928
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep13,Gaussian,corner,10,100,20.0,1.4,8,1.0,131317.9410878875,0.038225,0.96484375,1.5140368628501892
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep14,Gaussian,corner,10,100,20.0,1.4,8,1.0,132829.28032517637,0.031875,0.95703125,1.5645186972618104
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep15,Gaussian,corner,10,100,20.0,1.4,8,1.0,134238.97761991413,0.0465875,0.99609375,1.5922783303260803
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep16,Gaussian,corner,10,100,20.0,1.4,8,1.0,125089.59768768975,0.05125,0.96875,1.5545311570167542
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep17,Gaussian,corner,10,100,20.0,1.4,8,1.0,131690.1818247119,0.0415875,0.97265625,1.5904300999641419
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep18,Gaussian,corner,10,100,20.0,1.4,8,1.0,126462.35462669074,0.056325,0.953125,1.6087988424301147
phase_3_time_horizon,long_term,long_term_Gaussian_corner_rep19,Gaussian,corner,10,100,20.0,1.4,8,1.0,129299.91537036176,0.05023125,0.97265625,1.6387446665763854
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep0,Gaussian,edge,10,100,20.0,1.4,8,1.0,140231.3953895688,0.02865625,1.0,1.5713647770881654
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep1,Gaussian,edge,10,100,20.0,1.4,8,1.0,128648.20703935527,0.0399875,0.96875,1.5858986568450928
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep2,Gaussian,edge,10,100,20.0,1.4,8,1.0,125641.43278025955,0.06769375,0.94140625,1.5749639940261841
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep3,Gaussian,edge,10,100,20.0,1.4,8,1.0,118314.63843400664,0.07070625,0.9921875,1.6596892023086547
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep4,Gaussian,edge,10,100,20.0,1.4,8,1.0,141234.14058080022,0.02689375,1.0,1.5678753137588501
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep5,Gaussian,edge,10,100,20.0,1.4,8,1.0,107951.1464717395,0.0783625,0.859375,1.6099466180801392
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep6,Gaussian,edge,10,100,20.0,1.4,8,1.0,135924.6601909445,0.0328,0.9921875,1.5692183017730712
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep7,Gaussian,edge,10,100,20.0,1.4,8,1.0,131896.00825723686,0.04625,1.0,1.6189573550224303
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep8,Gaussian,edge,10,100,20.0,1.4,8,1.0,128850.69087386745,0.04930625,0.9921875,1.6167739748954773
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep9,Gaussian,edge,10,100,20.0,1.4,8,1.0,110997.97410611396,0.093975,0.9140625,1.6720661807060242
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep10,Gaussian,edge,10,100,20.0,1.4,8,1.0,118787.28087361195,0.068475,0.953125,1.7288609218597413
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep11,Gaussian,edge,10,100,20.0,1.4,8,1.0,137835.0342338634,0.02945,0.984375,1.568997447490692
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep12,Gaussian,edge,10,100,20.0,1.4,8,1.0,133852.9569199999,0.04284375,1.0,1.6929990983009338
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep13,Gaussian,edge,10,100,20.0,1.4,8,1.0,129450.967244982,0.04654375,0.98828125,1.611953296661377
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep14,Gaussian,edge,10,100,20.0,1.4,8,1.0,129224.95472415382,0.04626875,0.98828125,1.5550907492637633
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep15,Gaussian,edge,10,100,20.0,1.4,8,1.0,122304.75538607582,0.06344375,0.984375,1.7095519018173218
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep16,Gaussian,edge,10,100,20.0,1.4,8,1.0,136455.17296071743,0.036175,1.0,1.5341188979148865
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep17,Gaussian,edge,10,100,20.0,1.4,8,1.0,132470.29006956288,0.04781875,1.0,1.6751536536216736
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep18,Gaussian,edge,10,100,20.0,1.4,8,1.0,132545.92509062917,0.04775,1.0,1.6947974014282225
phase_3_time_horizon,long_term,long_term_Gaussian_edge_rep19,Gaussian,edge,10,100,20.0,1.4,8,1.0,129966.72716670544,0.04746875,0.9765625,1.5421491289138793
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep0,Gaussian,corner,15,150,30.0,1.4,8,1.0,126863.26139756617,0.04981875,0.9140625,3.363576800823212
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep1,Gaussian,corner,15,150,30.0,1.4,8,1.0,129438.94357108037,0.03751875,0.93359375,3.4359202861785887
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep2,Gaussian,corner,15,150,30.0,1.4,8,1.0,115880.32209381738,0.073675,0.92578125,3.5106895899772645
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep3,Gaussian,corner,15,150,30.0,1.4,8,1.0,130348.33496306371,0.0577375,0.9921875,3.357524619102478
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep4,Gaussian,corner,15,150,30.0,1.4,8,1.0,127448.18237445787,0.038525,0.9375,3.485590455532074
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep5,Gaussian,corner,15,150,30.0,1.4,8,1.0,102205.85496333471,0.07329375,0.796875,3.5639527082443236
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep6,Gaussian,corner,15,150,30.0,1.4,8,1.0,133885.23872656282,0.0436875,1.0,3.4689717197418215
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep7,Gaussian,corner,15,150,30.0,1.4,8,1.0,125607.07307880346,0.05160625,0.95703125,3.6115343594551086
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep8,Gaussian,corner,15,150,30.0,1.4,8,1.0,124452.9357860335,0.06329375,0.96484375,3.6202354526519773
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep9,Gaussian,corner,15,150,30.0,1.4,8,1.0,135529.3631262399,0.0323,0.984375,3.4368088102340697
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep10,Gaussian,corner,15,150,30.0,1.4,8,1.0,123272.85433962173,0.0650125,0.9296875,3.4619648170471193
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep11,Gaussian,corner,15,150,30.0,1.4,8,1.0,135324.8775728787,0.04479375,1.0,3.4945863246917725
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep12,Gaussian,corner,15,150,30.0,1.4,8,1.0,101144.64645055233,0.03459375,0.734375,3.4042353796958924
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep13,Gaussian,corner,15,150,30.0,1.4,8,1.0,126919.68001547633,0.0497625,0.953125,3.4126841616630554
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep14,Gaussian,corner,15,150,30.0,1.4,8,1.0,121219.45625310668,0.0675875,0.91015625,3.3762288689613342
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep15,Gaussian,corner,15,150,30.0,1.4,8,1.0,127417.51663184442,0.05770625,0.9921875,3.4282076239585875
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep16,Gaussian,corner,15,150,30.0,1.4,8,1.0,141580.69502935407,0.0292875,1.0,3.384621284008026
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep17,Gaussian,corner,15,150,30.0,1.4,8,1.0,135487.93840172305,0.03473125,0.984375,3.401013832092285
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep18,Gaussian,corner,15,150,30.0,1.4,8,1.0,111800.235139397,0.06348125,0.88671875,3.454217176437378
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_corner_rep19,Gaussian,corner,15,150,30.0,1.4,8,1.0,121699.08466412916,0.0836875,0.921875,3.5143754124641418
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep0,Gaussian,edge,15,150,30.0,1.4,8,1.0,107443.17350808227,0.04729375,0.7734375,3.3521501302719114
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep1,Gaussian,edge,15,150,30.0,1.4,8,1.0,126353.72168911842,0.0348625,0.9296875,3.4474782490730287
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep2,Gaussian,edge,15,150,30.0,1.4,8,1.0,107722.55190721696,0.072325,0.8203125,3.6022192788124086
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep3,Gaussian,edge,15,150,30.0,1.4,8,1.0,108426.57221565323,0.057525,0.8359375,3.449166178703308
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep4,Gaussian,edge,15,150,30.0,1.4,8,1.0,137073.96694120104,0.036425,1.0,3.459701707363129
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep5,Gaussian,edge,15,150,30.0,1.4,8,1.0,124481.69526268716,0.0606,0.984375,3.801847276687622
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep6,Gaussian,edge,15,150,30.0,1.4,8,1.0,124825.0944395726,0.049,0.96875,3.4208788752555845
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep7,Gaussian,edge,15,150,30.0,1.4,8,1.0,131936.63947018486,0.0442375,0.984375,3.517366676330566
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep8,Gaussian,edge,15,150,30.0,1.4,8,1.0,132235.5698941546,0.038425,0.97265625,3.3731108260154725
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep9,Gaussian,edge,15,150,30.0,1.4,8,1.0,110185.49853323444,0.03639375,0.7890625,3.544929141998291
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep10,Gaussian,edge,15,150,30.0,1.4,8,1.0,127168.78624532133,0.0536125,0.98828125,3.719748327732086
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep11,Gaussian,edge,15,150,30.0,1.4,8,1.0,129075.94542421133,0.03879375,0.96875,3.458154158592224
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep12,Gaussian,edge,15,150,30.0,1.4,8,1.0,130160.84973966201,0.04496875,0.98828125,3.411690847873688
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep13,Gaussian,edge,15,150,30.0,1.4,8,1.0,125440.79325300641,0.04945625,0.953125,3.518439676761627
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep14,Gaussian,edge,15,150,30.0,1.4,8,1.0,130028.44571330513,0.04996875,0.984375,3.5782400822639464
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep15,Gaussian,edge,15,150,30.0,1.4,8,1.0,129433.4338757211,0.0539875,0.97265625,3.571833963394165
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep16,Gaussian,edge,15,150,30.0,1.4,8,1.0,127290.12708315862,0.0338375,0.9296875,3.547088232040405
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep17,Gaussian,edge,15,150,30.0,1.4,8,1.0,133403.61305607247,0.0310125,0.97265625,3.4401245880126954
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep18,Gaussian,edge,15,150,30.0,1.4,8,1.0,113915.52517716445,0.056925,0.90625,3.5447213006019593
phase_3_time_horizon,very_long_term,very_long_term_Gaussian_edge_rep19,Gaussian,edge,15,150,30.0,1.4,8,1.0,107554.5257674564,0.07304375,0.9453125,3.4338593697547912
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep0,Gaussian,corner,5,100,20.0,1.4,1,1.0,147879.68100190154,0.0195625,1.0,1.343732566833496
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep1,Gaussian,corner,5,100,20.0,1.4,1,1.0,143123.19118985927,0.02800625,1.0,1.4324108338356019
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep2,Gaussian,corner,5,100,20.0,1.4,1,1.0,144020.6079297201,0.02331875,1.0,1.3939080739021301
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep3,Gaussian,corner,5,100,20.0,1.4,1,1.0,146634.9007303187,0.02061875,1.0,1.468978638648987
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep4,Gaussian,corner,5,100,20.0,1.4,1,1.0,141952.88435488942,0.02809375,1.0,1.4109310817718506
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep5,Gaussian,corner,5,100,20.0,1.4,1,1.0,146445.797630624,0.0209625,1.0,1.4211016178131104
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep6,Gaussian,corner,5,100,20.0,1.4,1,1.0,145068.08099413692,0.02081875,1.0,1.4511828303337098
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep7,Gaussian,corner,5,100,20.0,1.4,1,1.0,145176.60863092527,0.02300625,1.0,1.2769635939598083
phase_4_parallel_efficiency,sequential,sequential_Gaussian_corner_rep8,Gaussian,corner,5,100,20.0,1.4,1,1.0,145147.27062741874,0.02379375,1.0,1.3557942485809327
